FIN.TRANSACTION DATE,FIN.POSTING DATE,FIN.TRANSACTION AMOUNT,MCH.MERCHANT NAME,MCH.CITY NAME,FIN.ORIGINAL CURRENCY AMOUNT,FIN.ORIGINAL ISO CURRENCY CODE SYMBOL,FIN.INET CONVERSION,target
29-01-18,30-01-18,3.4,AMAZON UK MARKETPLACE,800-279-6620,3.4,GBP,1,
30-01-18,31-01-18,1.36,AMAZON UK MARKETPLACE,800-279-6620,1.36,GBP,1,
31-01-18,01-02-18,27.86,AMAZON UK MARKETPLACE,800-279-6620,27.86,GBP,1,
01-02-18,02-02-18,138.56,AMAZON UK MARKETPLACE,800-279-6620,138.56,GBP,1,
05-01-18,05-01-18,10.31,AMAZON UK MARKETPLACE,800-279-6620,10.31,GBP,1,
04-01-18,05-01-18,6.99,TESCO DELIVERY SAVER2,1707298000,6.99,GBP,1,
05-01-18,05-01-18,22.65,AMAZON UK MARKETPLACE,800-279-6620,22.65,GBP,1,
05-01-18,05-01-18,50.65,AMAZON UK MARKETPLACE,800-279-6620,50.65,GBP,1,
05-01-18,08-01-18,1.21,AMAZON UK MARKETPLACE,800-279-6620,1.21,GBP,1,
05-01-18,08-01-18,7.29,AMAZON UK MARKETPLACE,800-279-6620,7.29,GBP,1,
05-01-18,08-01-18,36.46,AMAZON UK MARKETPLACE,800-279-6620,36.46,GBP,1,
05-01-18,08-01-18,2.5,AMAZON UK MARKETPLACE,800-279-6620,2.5,GBP,1,
05-01-18,08-01-18,9.89,AMAZON UK MARKETPLACE,800-279-6620,9.89,GBP,1,
05-01-18,08-01-18,30.52,AMAZON UK MARKETPLACE,800-279-6620,30.52,GBP,1,
05-01-18,08-01-18,7.96,AMAZON UK MARKETPLACE,800-279-6620,7.96,GBP,1,
05-01-18,08-01-18,2.78,AMAZON UK MARKETPLACE,800-279-6620,2.78,GBP,1,
05-01-18,08-01-18,2.1,AMAZON UK MARKETPLACE,800-279-6620,2.1,GBP,1,
05-01-18,08-01-18,3.49,AMAZON UK MARKETPLACE,800-279-6620,3.49,GBP,1,
05-01-18,08-01-18,2.99,AMAZON UK MARKETPLACE,800-279-6620,2.99,GBP,1,
06-01-18,08-01-18,88.94,AMAZON UK MARKETPLACE,800-279-6620,88.94,GBP,1,
08-01-18,09-01-18,50.97,AMAZON UK MARKETPLACE,800-279-6620,50.97,GBP,1,
08-01-18,09-01-18,11.03,AMAZON UK MARKETPLACE,800-279-6620,11.03,GBP,1,
08-01-18,09-01-18,5.74,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,5.74,GBP,1,
09-01-18,10-01-18,9.4,LB CAMDEN PARKING,CAMDEN,9.4,GBP,1,
09-01-18,10-01-18,4.05,PRET A MANGER,LONDON  EC1N,4.05,GBP,1,
11-01-18,12-01-18,6.39,PRET A MANGER,LONDON  SW1,6.39,GBP,1,
24-01-18,25-01-18,4.59,STARBUCKS,LONDON,4.59,GBP,1,
24-01-18,25-01-18,5,WESTMINSTER PARKING,LONDON,5,GBP,1,
25-01-18,26-01-18,25.47,WAITROSE 670,MILL HILL,25.47,GBP,1,
28-01-18,29-01-18,15.99,HALFORDS 0744,FRIERN BARNET,15.99,GBP,1,
28-01-18,29-01-18,5.3,COSTA COFFEE 43037420,FRIERN BARNET,5.3,GBP,1,
28-01-18,29-01-18,69.97,HALFORDS 0744,FRIERN BARNET,69.97,GBP,1,
30-01-18,31-01-18,1.54,MARTIN MCCOLL'S,BOREHAMWOOD,1.54,GBP,1,
01-02-18,02-02-18,10.4,KING DRY CLEANERS,LONDON,10.4,GBP,1,
01-02-18,02-02-18,14,ELSTREE CAR VALETI,BOREHAMWOOD,14,GBP,1,
23-01-18,25-01-18,"1,188.00",SURVEYMONKEY.COM,DUBLIN,"1,188.00",GBP,1,
31-01-18,02-02-18,"1,304.64",GENOPRO,CAMBRIDGE,"1,795.00",USD,1.38,
05-01-18,08-01-18,203.5,LOVE2SHOP.CO.UK,0345 717 1111,203.5,GBP,1,
08-01-18,09-01-18,8.69,TESCO STORES 6412,WHETSTONE,8.69,GBP,1,
09-01-18,10-01-18,191,WWW.INSIDEHOUSING.CO.U,LONDON  E14,191,GBP,1,
11-01-18,12-01-18,657.45,LOVE2SHOP.CO.UK,0345 717 1111,657.45,GBP,1,
19-01-18,22-01-18,12.98,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,12.98,GBP,1,
31-01-18,01-02-18,47.77,TESCO STORES 2296,COLNEY HATCH,47.77,GBP,1,
15-01-18,16-01-18,4.38,CO-OP GROUP FOOD,104320,4.38,GBP,1,
26-01-18,29-01-18,9.94,STARBUCKS,LONDON,9.94,GBP,1,
09-01-18,10-01-18,69.03,TESCO STORE 2122,BRENT PARK,69.03,GBP,1,
15-01-18,16-01-18,20,LUL TICKET MACHINE,ARNOS GROVE,20,GBP,1,
15-01-18,16-01-18,15.8,IZ  NINCOMSOUP LTD,LONDON,15.8,GBP,1,
15-01-18,16-01-18,5.4,IZ  NINCOMSOUP LTD,LONDON,5.4,GBP,1,
16-01-18,17-01-18,86.43,TESCO STORE 2122,BRENT PARK,86.43,GBP,1,
23-01-18,24-01-18,105.14,TESCO STORE 2122,BRENT PARK,105.14,GBP,1,
30-01-18,31-01-18,70.89,TESCO STORE 2122,BRENT PARK,70.89,GBP,1,
02-02-18,02-02-18,51.36,AMAZON UK MARKETPLACE,800-279-6620,51.36,GBP,1,
01-02-18,02-02-18,19.84,AMAZON UK MARKETPLACE,800-279-6620,19.84,GBP,1,
15-01-18,16-01-18,52.71,SQ  COMPARE THE MAN AN,LONDON,52.71,GBP,1,
23-01-18,24-01-18,30,IKEA LIMITED,WEMBLEY SACAT,30,GBP,1,
23-01-18,24-01-18,134.53,ARGOS LTD,EDGWARE,134.53,GBP,1,
23-01-18,24-01-18,8.04,ARGOS LTD,EDGWARE,8.04,GBP,1,
31-01-18,01-02-18,439.36,ARGOS RETAIL GROUP,INTERNET,439.36,GBP,1,
01-02-18,02-02-18,329,WWW.BEDS.CO.UK,0121 526 7305,329,GBP,1,
01-02-18,02-02-18,17.1,POUNDLAND LTD 1267,NORTH FINCHLE,17.1,GBP,1,
15-01-18,16-01-18,70,FLIP OUT BRENT CRO,LONDON,70,GBP,1,
19-01-18,22-01-18,12.57,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,12.57,GBP,1,
22-01-18,23-01-18,103.13,WWW.ARGOS.CO.UK,INTERNET,103.13,GBP,1,
28-01-18,29-01-18,15.98,AMAZON UK MARKETPLACE,800-279-6620,15.98,GBP,1,
10-01-18,11-01-18,69.98,ARGOS RETAIL GROUP,INTERNET,69.98,GBP,1,
05-01-18,08-01-18,32.16,VALUE PRODUCTS LTD,POOLE,32.16,GBP,1,
06-01-18,08-01-18,20,OYSTER BUS AUTOTOP,0343 2221234,20,GBP,1,
31-01-18,01-02-18,20,OYSTER BUS AUTOTOP,0343 2221234,20,GBP,1,
01-02-18,02-02-18,34.99,ARGOS LTD,NORTH FINCHLE,34.99,GBP,1,
23-01-18,24-01-18,35,WILLIAM CHANNON,LONDON,35,GBP,1,
03-01-18,04-01-18,8,L B CAMDEN TH,LONDON,8,GBP,1,
04-01-18,05-01-18,20,LBBARNET PAYENET,LONDON,20,GBP,1,
15-01-18,16-01-18,23.4,GRO HM PASSPORT OFFICE,SOUTHPORT,23.4,GBP,1,
15-01-18,17-01-18,-23.4,GRO HM PASSPORT OFFICE,SOUTHPORT,-23.4,GBP,1,
23-01-18,24-01-18,-45,LBBARNET PAYENET,LONDON,-45,GBP,1,
23-01-18,24-01-18,30,LBBARNET PAYENET,LONDON,30,GBP,1,
24-01-18,25-01-18,30,LBBARNET PAYENET,LONDON,30,GBP,1,
25-01-18,26-01-18,21,LBBARNET PAYENET,LONDON,21,GBP,1,
04-01-18,05-01-18,20,OYSTER AUTOTOPUP,0343 2221234,20,GBP,1,
06-01-18,08-01-18,55,BARNET LOCK CENTRE LTD,BARNET,55,GBP,1,
07-01-18,08-01-18,20,OYSTER BUS AUTOTOP,0343 2221234,20,GBP,1,
17-01-18,18-01-18,16.49,ROBERT DYAS HOLDNG LTD,1372361444,16.49,GBP,1,
25-01-18,26-01-18,20,OYSTER BUS AUTOTOP,0343 2221234,20,GBP,1,
25-01-18,26-01-18,20,OYSTER BUS AUTOTOP,0343 2221234,20,GBP,1,
25-01-18,26-01-18,20,OYSTER BUS AUTOTOP,0343 2221234,20,GBP,1,
26-01-18,29-01-18,20,OYSTER BUS AUTOTOP,0343 2221234,20,GBP,1,
06-01-18,08-01-18,20,OYSTER AUTOTOPUP,0343 2221234,20,GBP,1,
25-01-18,26-01-18,56,POST OFFICE COUNTER,LONDON,56,GBP,1,
28-01-18,29-01-18,20,OYSTER BUS AUTOTOP,0343 2221234,20,GBP,1,
15-01-18,16-01-18,82.25,POST OFFICE COUNTER,LONDON,82.25,GBP,1,
25-01-18,26-01-18,78.97,ARGOS RETAIL GROUP,INTERNET,78.97,GBP,1,
29-01-18,30-01-18,9.25,GRO HM PASSPORT OFFICE,SOUTHPORT,9.25,GBP,1,
30-01-18,31-01-18,164.62,ARGOS LTD,NORTH FINCHLE,164.62,GBP,1,
10-01-18,11-01-18,333.3,WWW.TTS-GROUPS.CO.UK,INTERNET,333.3,GBP,1,
23-01-18,25-01-18,17,CREATESEND/COM,SYDNEY,17,GBP,1,
01-02-18,02-02-18,523.5,CHARITY,OXFORD,523.5,GBP,1,
08-01-18,09-01-18,20,OYSTER BUS AUTOTOP,0343 2221234,20,GBP,1,
15-01-18,16-01-18,20,OYSTER BUS AUTOTOP,0343 2221234,20,GBP,1,
07-01-18,08-01-18,10,TFL OYST PHOTOCARD,0343 222 1234,10,GBP,1,
22-01-18,23-01-18,139.98,HIGH STREET TV (GROUP),8448000631,139.98,GBP,1,
30-01-18,31-01-18,17.09,FUNKYPIGEON.COM,SWINDON,17.09,GBP,1,
06-01-18,08-01-18,20,OYSTER BUS AUTOTOP,0343 2221234,20,GBP,1,
10-01-18,11-01-18,20,OYSTER BUS AUTOTOP,0343 2221234,20,GBP,1,
14-01-18,15-01-18,20,OYSTER AUTOTOPUP,0343 2221234,20,GBP,1,
17-01-18,18-01-18,20,OYSTER BUS AUTOTOP,0343 2221234,20,GBP,1,
20-01-18,22-01-18,20,OYSTER BUS AUTOTOP,0343 2221234,20,GBP,1,
31-01-18,01-02-18,20,OYSTER AUTOTOPUP,0343 2221234,20,GBP,1,
09-01-18,10-01-18,15,TESCO STORES-3333,LONDON,15,GBP,1,
09-01-18,10-01-18,13.26,TESCO STORES-3333,LONDON,13.26,GBP,1,
09-01-18,10-01-18,74.4,IKEA LIMITED,EDMONTON,74.4,GBP,1,
10-01-18,11-01-18,23.98,AMAZON EU,AMAZON.CO.UK,23.98,GBP,1,
12-01-18,15-01-18,14.1,TESCO STORES 2296,COLNEY HATCH,14.1,GBP,1,
15-01-18,16-01-18,30,SPECSAVERS,N FINCHLEY,30,GBP,1,
15-01-18,16-01-18,1.3,L B BARNET PARKING,LONDON,1.3,GBP,1,
24-01-18,25-01-18,1,TESCO STORES 2296,COLNEY HATCH,1,GBP,1,
25-01-18,26-01-18,19.16,SAVERS HEALTH & BEAUTY,GREATER LONDO,19.16,GBP,1,
25-01-18,26-01-18,11.87,SAVERS HEALTH & BEAUTY,GREATER LONDO,11.87,GBP,1,
30-01-18,31-01-18,23.31,TESCO STORE 2296,COLNEY HATCH,23.31,GBP,1,
31-01-18,01-02-18,68.77,TESCO STORE 2296,COLNEY HATCH,68.77,GBP,1,
30-01-18,31-01-18,22.98,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,22.98,GBP,1,
09-01-18,10-01-18,5.82,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,5.82,GBP,1,
12-01-18,15-01-18,7.5,AMAZON UK MARKETPLACE,800-279-6620,7.5,GBP,1,
12-01-18,15-01-18,5.47,AMAZON UK MARKETPLACE,800-279-6620,5.47,GBP,1,
16-01-18,17-01-18,7.98,AMAZON UK MARKETPLACE,800-279-6620,7.98,GBP,1,
18-01-18,19-01-18,25.98,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,25.98,GBP,1,
19-01-18,22-01-18,2.79,AMAZON UK MARKETPLACE,800-279-6620,2.79,GBP,1,
19-01-18,22-01-18,5.8,AMAZON UK MARKETPLACE,800-279-6620,5.8,GBP,1,
26-01-18,29-01-18,8.53,AMAZON UK MARKETPLACE,800-279-6620,8.53,GBP,1,
25-01-18,29-01-18,15.81,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,15.81,GBP,1,
28-01-18,29-01-18,9.28,AMAZON EU,AMAZON.CO.UK,9.28,GBP,1,
28-01-18,29-01-18,7.98,AMAZON EU,AMAZON.CO.UK,7.98,GBP,1,
28-01-18,30-01-18,15.98,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,15.98,GBP,1,
03-01-18,04-01-18,9,AMAZON UK MARKETPLACE,800-279-6620,9,GBP,1,
04-01-18,05-01-18,40.95,AMAZON UK MARKETPLACE,800-279-6620,40.95,GBP,1,
03-01-18,05-01-18,22.5,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,22.5,GBP,1,
08-01-18,09-01-18,101.88,TWINKL LTD,4.41143E+11,101.88,GBP,1,
10-01-18,11-01-18,78.16,AMAZON EU,AMAZON.CO.UK,78.16,GBP,1,
12-01-18,15-01-18,7.99,AMAZON PRIME,AMZN.CO.UK/PM,7.99,GBP,1,
16-01-18,17-01-18,128.98,AMAZON UK MARKETPLACE,800-279-6620,128.98,GBP,1,
16-01-18,17-01-18,-128.98,AMZ UK BUSINESS SUPPLI,080-08886161,-128.98,GBP,1,
17-01-18,18-01-18,152.6,CASTLE WATER,BLAIRGOWRIE,152.6,GBP,1,
18-01-18,19-01-18,68.49,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,68.49,GBP,1,
31-01-18,01-02-18,24.06,VALUE PRODUCTS LTD,POOLE,24.06,GBP,1,
21-01-18,22-01-18,21.55,AMAZON UK MARKETPLACE,800-279-6620,21.55,GBP,1,
22-01-18,23-01-18,9.84,AMAZON UK MARKETPLACE,800-279-6620,9.84,GBP,1,
22-01-18,23-01-18,24.43,AMAZON UK MARKETPLACE,800-279-6620,24.43,GBP,1,
27-01-18,29-01-18,17.99,123 REG R/T,8712309525,17.99,GBP,1,
14-01-18,16-01-18,104.99,PAYPAL  JAMESGREENL,35314369001,104.99,GBP,1,
14-01-18,16-01-18,2.54,PAYPAL  NADIAQAYYUM,35314369001,2.54,GBP,1,
22-01-18,23-01-18,20,GIFFGAFF,WWW.GIFFGAFF,20,GBP,1,
09-01-18,10-01-18,300,HMCOURTS-SERVICE.G,8459400111,300,GBP,1,
17-01-18,18-01-18,-24.9,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,-24.9,GBP,1,
19-01-18,22-01-18,499,WWW.ADASS.ORG.UK,INTERNET,499,GBP,1,
24-01-18,25-01-18,9.25,GRO HM PASSPORT OFFICE,SOUTHPORT,9.25,GBP,1,
09-01-18,10-01-18,20,LBBARNET PAYENET,LONDON,20,GBP,1,
09-01-18,10-01-18,23.4,GRO HM PASSPORT OFFICE,SOUTHPORT,23.4,GBP,1,
12-01-18,15-01-18,46.8,GRO HM PASSPORT OFFICE,SOUTHPORT,46.8,GBP,1,
17-02-18,19-02-18,27.09,TESCO STORE 2296,COLNEY HATCH,27.09,GBP,1,
19-02-18,20-02-18,45.04,SPORTSDIRECT 380,8443325380,45.04,GBP,1,
19-02-18,21-02-18,27,PRIMARK STORES LTD,WOOD GRN N22,27,GBP,1,
13-02-18,14-02-18,436.94,WWW.ARGOS.CO.UK,INTERNET,436.94,GBP,1,
15-02-18,16-02-18,150,ROBIN NEWS,LONDON  N12,150,GBP,1,
16-02-18,19-02-18,229.99,WWW.ARGOS.CO.UK,INTERNET,229.99,GBP,1,
20-02-18,21-02-18,63.43,ARGOS LTD,NORTH FINCHLE,63.43,GBP,1,
09-02-18,12-02-18,5,GIFFGAFF,WWW.GIFFGAFF,5,GBP,1,
28-02-18,01-03-18,5,GIFFGAFF,WWW.GIFFGAFF,5,GBP,1,
02-02-18,05-02-18,40,MUSWELL HILL SYNAGOGUE,LONDON,40,GBP,1,
13-02-18,14-02-18,131.76,INSPIRED FRAMES,BARNET,131.76,GBP,1,
20-02-18,22-02-18,11.5,TFL ROAD CHARGE,0343 222 2222,11.5,GBP,1,
08-02-18,09-02-18,416.44,CORAM ACADEMY LTD,LONDON,416.44,GBP,1,
12-02-18,13-02-18,21.93,DUNELM ONLINE ORDER,ONLINE ORDER,21.93,GBP,1,
12-02-18,13-02-18,406.94,WWW.ARGOS.CO.UK,INTERNET,406.94,GBP,1,
12-02-18,13-02-18,53.47,WWW.ARGOS.CO.UK,INTERNET,53.47,GBP,1,
19-02-18,20-02-18,132.33,EDF ENERGY-IVR,PLYMOUTH,132.33,GBP,1,
22-02-18,23-02-18,399.99,WWW.ARGOS.CO.UK,INTERNET,399.99,GBP,1,
22-02-18,23-02-18,385.5,PARTRIDGE & PRINT,WELLINGBOROUG,385.5,GBP,1,
01-03-18,02-03-18,176.41,WWW.ARGOS.CO.UK,INTERNET,176.41,GBP,1,
08-02-18,09-02-18,110.38,PHOENIX COMMERCIAL COL,BOLTON,110.38,GBP,1,
15-02-18,16-02-18,106,ANNA FREUD CENTRE,0207 4432227,106,GBP,1,
26-02-18,27-02-18,68.94,WWW.ARGOS.CO.UK,INTERNET,68.94,GBP,1,
02-02-18,05-02-18,9.4,MILK@MORE ONLINE,INTERNET,9.4,GBP,1,
07-02-18,08-02-18,10.85,SAINSBURYS SACAT 0637,HENDON,10.85,GBP,1,
08-02-18,09-02-18,323.59,HERTFORDSHRE COUNTY,HERTFORD,323.59,GBP,1,
13-02-18,14-02-18,45.47,SAINSBURYS TO YOU 0637,HENDON,45.47,GBP,1,
14-02-18,15-02-18,0.8,SAINSBURYS SACAT 0637,HENDON,0.8,GBP,1,
16-02-18,19-02-18,9.4,MILK@MORE ONLINE,INTERNET,9.4,GBP,1,
21-02-18,22-02-18,5.7,SAINSBURYS 0637,HENDON,5.7,GBP,1,
23-02-18,26-02-18,83.28,BT PAY BY PHONE,DURHAM,83.28,GBP,1,
26-02-18,27-02-18,90.2,SAINSBURYS TO YOU 0637,HENDON,90.2,GBP,1,
13-02-18,14-02-18,25.09,TESCO STORE 2296,COLNEY HATCH,25.09,GBP,1,
10-02-18,12-02-18,12.94,AMAZON UK MARKETPLACE,800-279-6620,12.94,GBP,1,
03-02-18,05-02-18,18.97,BUILDER DEPOT - NEW SO,LONDON  N11,18.97,GBP,1,
03-02-18,05-02-18,13.62,BUILDER DEPOT - NEW SO,LONDON  N11,13.62,GBP,1,
02-02-18,05-02-18,23.74,HOMEBASE LTD 024,LONDON  N11,23.74,GBP,1,
02-02-18,05-02-18,23.25,HOMEBASE LTD 024,LONDON  N11,23.25,GBP,1,
22-02-18,23-02-18,13.49,WICKES,LONDON,13.49,GBP,1,
27-02-18,28-02-18,7.08,WICKES,LONDON,7.08,GBP,1,
01-03-18,02-03-18,14.4,BUILDER DEPOT - NEW SO,LONDON  N11,14.4,GBP,1,
09-02-18,12-02-18,15,TFL OYST PHOTOCARD,0343 222 1234,15,GBP,1,
20-02-18,21-02-18,10,TFL OYST PHOTOCARD,0343 222 1234,10,GBP,1,
13-02-18,14-02-18,36.99,AMAZON UK MARKETPLACE,800-279-6620,36.99,GBP,1,
26-02-18,27-02-18,11.8,SAINSBURYS SACAT 0124,BARNET,11.8,GBP,1,
27-02-18,28-02-18,24.35,SAINSBURYS SACAT 0124,BARNET,24.35,GBP,1,
13-02-18,14-02-18,50.96,VUE BSL LTD,LONDON,50.96,GBP,1,
18-02-18,19-02-18,85.22,HARVESTER - JOLLY,0208 9596403,85.22,GBP,1,
27-02-18,28-02-18,1.78,CARD FACTORY,CHINGFORD,1.78,GBP,1,
03-02-18,05-02-18,13,NATIONAL EXPRESS LIMIT,BIRMINGHAM,13,GBP,1,
07-02-18,08-02-18,159.98,AMAZON UK MARKETPLACE,800-279-6620,159.98,GBP,1,
08-02-18,09-02-18,319.99,CURRYS ONLINE,HEMEL HEMPSTE,319.99,GBP,1,
09-02-18,12-02-18,85.25,POST OFFICE COUNTER,LONDON,85.25,GBP,1,
12-02-18,13-02-18,294,WWW.MATTRESSMAN.CO.UK,INTERNET,294,GBP,1,
28-02-18,01-03-18,322.94,WWW.ARGOS.CO.UK,INTERNET,322.94,GBP,1,
01-03-18,02-03-18,493.9,WWW.ARGOS.CO.UK,INTERNET,493.9,GBP,1,
01-03-18,02-03-18,7.49,PETS AT HOME,FRIERN BARNET,7.49,GBP,1,
06-02-18,08-02-18,5,PRIMARK,L'POOL L1,5,GBP,1,
08-02-18,09-02-18,31.95,AMAZON UK MARKETPLACE,800-279-6620,31.95,GBP,1,
08-02-18,09-02-18,21.38,AMAZON UK MARKETPLACE,800-279-6620,21.38,GBP,1,
14-02-18,15-02-18,5,POUNDLAND LTD 1267,NORTH FINCHLE,5,GBP,1,
17-02-18,19-02-18,1,THE WORKS,BARNET,1,GBP,1,
20-02-18,21-02-18,119.76,WWW.NISBETS.COM,0845 1110281,119.76,GBP,1,
25-02-18,26-02-18,3,POUNDLAND LTD 1267,NORTH FINCHLE,3,GBP,1,
03-02-18,05-02-18,300,ASDA SUPERSTORE 04406,HATFIELD,300,GBP,1,
14-02-18,15-02-18,354.2,TESCO STORE 3050,POTTERS BAR 2,354.2,GBP,1,
02-02-18,05-02-18,4.8,SAINSBURYS SACAT 0769,WALTHAM CROSS,4.8,GBP,1,
02-02-18,05-02-18,126.37,WWW.CICSLIMITED.CO.UK,INTERNET,126.37,GBP,1,
02-02-18,05-02-18,5.72,CO-OP GROUP 180222,MAYS LANE,5.72,GBP,1,
02-02-18,05-02-18,92.65,SAINSBURYS 0124,NEW BARNET,92.65,GBP,1,
06-02-18,07-02-18,4.5,SUPERDRUG STORES PLC,BARNET,4.5,GBP,1,
06-02-18,07-02-18,43.5,ASDA SUPERSTORE,S'GATE CIRCUS,43.5,GBP,1,
07-02-18,08-02-18,176.8,TESCO STORES 6440,LONDON EN8,176.8,GBP,1,
08-02-18,09-02-18,10,POUNDLAND LTD,WILLENHALL,10,GBP,1,
09-02-18,12-02-18,10,TFL OYST PHOTOCARD,0343 222 1234,10,GBP,1,
09-02-18,12-02-18,160,EL VAQUERO RESERVATION,LONDON  N20,160,GBP,1,
09-02-18,12-02-18,131.73,TESCO STORES 6440,LONDON EN8,131.73,GBP,1,
12-02-18,13-02-18,126.64,TESCO STORES 6440,LONDON EN8,126.64,GBP,1,
16-02-18,19-02-18,40.94,WWW.ARGOS.CO.UK,INTERNET,40.94,GBP,1,
16-02-18,19-02-18,127.99,WWW.ARGOS.CO.UK,INTERNET,127.99,GBP,1,
15-02-18,19-02-18,133.54,TESCO STORES 6440,LONDON EN8,133.54,GBP,1,
19-02-18,22-02-18,134.26,TESCO STORES 6440,LONDON EN8,134.26,GBP,1,
22-02-18,23-02-18,112.91,TESCO STORES 6440,LONDON EN8,112.91,GBP,1,
26-02-18,27-02-18,119.51,TESCO STORES 6440,LONDON EN8,119.51,GBP,1,
23-02-18,27-02-18,86,SKY SUBSCRIPTION,8442411653,86,GBP,1,
01-03-18,02-03-18,181.13,TESCO STORES 6440,LONDON EN8,181.13,GBP,1,
02-02-18,05-02-18,32.8,TSGN,NEW SOUTHGATE,32.8,GBP,1,
06-02-18,07-02-18,2,TESCO STORE 2544,FINCHLEY,2,GBP,1,
07-02-18,08-02-18,45.5,TESCO STORES 6440,LONDON EN8,45.5,GBP,1,
16-02-18,19-02-18,15.5,ARNOS GROVE STATION CA,LONDON N11 1B,15.5,GBP,1,
20-02-18,21-02-18,147.49,WAYFAIR STORES LIM,INTERNET,147.49,GBP,1,
20-02-18,21-02-18,13.5,ARNOS GROVE STATION CA,LONDON N11 1B,13.5,GBP,1,
24-02-18,26-02-18,43.72,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,43.72,GBP,1,
23-02-18,26-02-18,249.6,ANGEL SPRINGS LTD,WOLVERHAMPTON,249.6,GBP,1,
23-02-18,26-02-18,55.95,TESCO STORES 6440,LONDON EN8,55.95,GBP,1,
05-02-18,07-02-18,200,MASTER 24 7 LOCKSMITH,LONDON,200,GBP,1,
23-02-18,26-02-18,225,HMCOURTS-SERVICE.G,8459400111,225,GBP,1,
19-02-18,20-02-18,73.01,DROPBOX W6J4QPGBZH3P,DB.TT/CCHELP,99,USD,1.36,
15-02-18,16-02-18,20,OYSTER AUTOTOPUP,0343 2221234,20,GBP,1,
05-02-18,06-02-18,62.59,SCREWFIX,NEW SOUTHGATE,62.59,GBP,1,
13-02-18,14-02-18,65,LB BARNET PCN WEB,LONDON,65,GBP,1,
14-02-18,15-02-18,20,OYSTER AUTOTOPUP,0343 2221234,20,GBP,1,
15-02-18,16-02-18,21.49,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,21.49,GBP,1,
15-02-18,16-02-18,11.87,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,11.87,GBP,1,
21-02-18,22-02-18,35.88,AMAZON UK MARKETPLACE,800-279-6620,35.88,GBP,1,
28-02-18,01-03-18,26.34,SCREWFIX,NEW SOUTHGATE,26.34,GBP,1,
12-02-18,13-02-18,244.99,CURRYS ONLINE,HEMEL HEMPSTE,244.99,GBP,1,
12-02-18,13-02-18,354.98,CURRYS ONLINE,HEMEL HEMPSTE,354.98,GBP,1,
26-02-18,27-02-18,153.19,ARGOS RETAIL GROUP,INTERNET,153.19,GBP,1,
27-02-18,28-02-18,82.25,POST OFFICE COUNTER,LONDON,82.25,GBP,1,
01-03-18,02-03-18,11,AMAZON UK MARKETPLACE,800-279-6620,11,GBP,1,
01-02-18,05-02-18,16.74,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,16.74,GBP,1,
06-02-18,07-02-18,152.24,SAINSBURYS TO YOU 0444,ENFIELD,152.24,GBP,1,
07-02-18,08-02-18,48.08,ASDA SUPERSTORE,S'GATE CIRCUS,48.08,GBP,1,
09-02-18,12-02-18,97.25,SAINSBURYS TO YOU 0444,ENFIELD,97.25,GBP,1,
09-02-18,12-02-18,-0.5,SAINSBURYS TO YOU 0444,ENFIELD,-0.5,GBP,1,
12-02-18,13-02-18,116,SAINSBURYS TO YOU 0444,ENFIELD,116,GBP,1,
16-02-18,19-02-18,150.7,SAINSBURYS TO YOU 0444,ENFIELD,150.7,GBP,1,
20-02-18,21-02-18,168.02,SAINSBURYS TO YOU 0444,ENFIELD,168.02,GBP,1,
21-02-18,22-02-18,38.16,ASDA SUPERSTORE,S'GATE CIRCUS,38.16,GBP,1,
23-02-18,26-02-18,8.27,ASDA SUPERSTORE,S'GATE CIRCUS,8.27,GBP,1,
23-02-18,26-02-18,116.62,SAINSBURYS TO YOU 0444,ENFIELD,116.62,GBP,1,
23-02-18,26-02-18,-2.1,SAINSBURYS TO YOU 0444,ENFIELD,-2.1,GBP,1,
27-02-18,28-02-18,116.98,SAINSBURYS TO YOU 0444,ENFIELD,116.98,GBP,1,
01-03-18,02-03-18,74.46,ASDA SUPERSTORE,S'GATE CIRCUS,74.46,GBP,1,
01-03-18,02-03-18,49.29,AMAZON EU,AMAZON.CO.UK,49.29,GBP,1,
02-02-18,05-02-18,7.99,AMAZON PRIME,AMZN.CO.UK/PM,7.99,GBP,1,
20-02-18,21-02-18,17.99,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,17.99,GBP,1,
20-02-18,21-02-18,8.99,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,8.99,GBP,1,
